row_index,event_key,company,ticker,year,quarter,correctable,prior_closing_date,prior_close,next_opening_date,next_day_open,release_date,release_timing,release_date_source,entry_shifted_vs_legacy,report_date_corrected,original_prior_close,original_next_day_open,price_delta_flag,not_correctable_reason
140,Lockheed Martin|2025|Q2,Lockheed Martin,LMT,2025,Q2,TRUE,2025-07-21,460.53,2025-07-22,422.75,2025-07-22,pre_market,returns_matrix.csv,TRUE,YES,410.74,413.76,YES,
141,Lockheed Martin|2025|Q3,Lockheed Martin,LMT,2025,Q3,TRUE,2025-10-20,505.9,2025-10-21,482.71,2025-10-21,pre_market,returns_matrix.csv,TRUE,YES,489.5,491.47,YES,
142,Lockheed Martin|2025|Q4,Lockheed Martin,LMT,2025,Q4,TRUE,2026-01-28,597.27,2026-01-29,609.24,2026-01-29,pre_market,returns_matrix.csv,TRUE,YES,622.51,621.0,YES,
143,LVMH|2025|Q2,LVMH,MC.PA,2025,Q2,TRUE,2025-07-24,470.25,2025-07-25,464.95,2025-07-24,after_hours,returns_matrix.csv,FALSE,YES,470.25,464.95,NO,
144,LVMH|2025|Q4,LVMH,MC.PA,2025,Q4,TRUE,2026-01-27,589.3,2026-01-28,556.0,2026-01-27,after_hours,returns_matrix.csv,FALSE,YES,589.3,556.0,NO,
145,CVS Health|2025|Q2,CVS Health,CVS,2025,Q2,TRUE,2025-07-30,62.3,2025-07-31,65.51,2025-07-31,pre_market,returns_matrix.csv,TRUE,YES,62.1,62.32,YES,
146,CVS Health|2025|Q4,CVS Health,CVS,2025,Q4,TRUE,2026-02-09,75.77,2026-02-10,73.77,2026-02-10,pre_market,returns_matrix.csv,TRUE,YES,75.7,75.7,YES,
147,CVS Health|2025|Q3,CVS Health,CVS,2025,Q3,TRUE,2025-10-28,82.2,2025-10-29,82.5,2025-10-29,pre_market,returns_matrix.csv,TRUE,YES,80.6,76.08,YES,
148,FedEx|2026|Q2,FedEx,FDX,2026,Q2,TRUE,2025-12-18,231.3618,2025-12-19,219.23,2025-12-18,after_hours,returns_matrix.csv,FALSE,YES,227.21,228.6,NO,
149,FedEx|2026|Q3,FedEx,FDX,2026,Q3,TRUE,2026-03-19,286.9541,2026-03-20,306.87,2026-03-19,after_hours,returns_matrix.csv,FALSE,YES,286.95,306.87,NO,
150,FedEx|2026|Q4,FedEx,FDX,2026,Q4,TRUE,2026-06-23,317.24,2026-06-24,314.77,2026-06-23,after_hours,returns_matrix.csv,FALSE,YES,317.24,314.77,NO,
151,FedEx|2026|Q1,FedEx,FDX,2026,Q1,TRUE,2025-09-18,182.5141,2025-09-19,183.96,2025-09-18,after_hours,returns_matrix.csv,FALSE,YES,182.51,183.96,NO,
152,Hilton|2025|Q1,Hilton,HLT,2025,Q1,TRUE,2025-04-28,221.6,2025-04-29,224.6,2025-04-29,pre_market,returns_matrix.csv,TRUE,YES,226.41,223.04,YES,
153,Hilton|2025|Q2,Hilton,HLT,2025,Q2,TRUE,2025-07-22,273.84,2025-07-23,264.9,2025-07-23,pre_market,returns_matrix.csv,TRUE,YES,266.85,266.43,YES,
154,Hilton|2024|Q3,Hilton,HLT,2024,Q3,TRUE,2024-10-22,238.13,2024-10-23,237.5,2024-10-23,pre_market,returns_matrix.csv,TRUE,YES,275.06,274.12,YES,
155,Hilton|2026|Q1,Hilton,HLT,2026,Q1,TRUE,2026-04-27,332.45,2026-04-28,323.42,2026-04-28,pre_market,returns_matrix.csv,TRUE,YES,323.36,321.55,YES,
156,Hilton|2025|Q4,Hilton,HLT,2025,Q4,TRUE,2026-02-10,323.7,2026-02-11,321.76,2026-02-11,pre_market,returns_matrix.csv,TRUE,YES,325.13,325.51,YES,
157,Marriott|2025|Q2,Marriott,MAR,2025,Q2,TRUE,2025-08-04,259.13,2025-08-05,259.31,2025-08-05,pre_market,returns_matrix.csv,TRUE,YES,259.72,259.29,YES,
158,Marriott|2025|Q3,Marriott,MAR,2025,Q3,TRUE,2025-11-03,263.89,2025-11-04,264.4,2025-11-04,pre_market,returns_matrix.csv,TRUE,YES,272.24,273.75,YES,
159,Marriott|2025|Q4,Marriott,MAR,2025,Q4,TRUE,2026-02-09,331.21,2026-02-10,349.91,2026-02-10,pre_market,returns_matrix.csv,TRUE,YES,304.45,291.32,YES,
160,Marriott|2026|Q1,Marriott,MAR,2026,Q1,TRUE,2026-05-05,354.52,2026-05-06,363.87,2026-05-06,pre_market,returns_matrix.csv,TRUE,YES,359.06,358.01,YES,
161,Target|2025|Q1,Target,TGT,2025,Q1,TRUE,2025-05-20,98.12,2025-05-21,91.5,2025-05-21,pre_market,returns_matrix.csv,FALSE,YES,98.12,91.5,NO,
162,Target|2025|Q2,Target,TGT,2025,Q2,TRUE,2025-08-19,105.36,2025-08-20,94.41,2025-08-20,pre_market,returns_matrix.csv,FALSE,YES,105.36,94.41,NO,
163,Target|2025|Q3,Target,TGT,2025,Q3,TRUE,2025-11-18,88.53,2025-11-19,86.42,2025-11-19,pre_market,returns_matrix.csv,FALSE,YES,88.53,86.42,NO,
164,Target|2026|Q1,Target,TGT,2026,Q1,TRUE,2026-05-19,127.24,2026-05-20,120.21,2026-05-20,pre_market,returns_matrix.csv,FALSE,YES,127.24,120.21,NO,
165,PayPal|2025|Q1,PayPal,PYPL,2025,Q1,TRUE,2025-04-28,64.93,2025-04-29,66.37,2025-04-29,pre_market,returns_matrix.csv,FALSE,YES,64.93,66.37,NO,
166,PayPal|2025|Q2,PayPal,PYPL,2025,Q2,TRUE,2025-07-28,78.22,2025-07-29,71.73,2025-07-29,pre_market,returns_matrix.csv,FALSE,YES,78.22,71.73,NO,
167,PayPal|2025|Q3,PayPal,PYPL,2025,Q3,TRUE,2025-10-27,70.25,2025-10-28,76.21,2025-10-28,pre_market,returns_matrix.csv,FALSE,YES,70.25,76.21,NO,
168,PayPal|2026|Q1,PayPal,PYPL,2026,Q1,TRUE,2026-05-04,50.39,2026-05-05,45.37,2026-05-05,pre_market,returns_matrix.csv,FALSE,YES,50.39,45.37,NO,
169,Visa|2025|Q1,Visa,V,2025,Q1,TRUE,2025-04-29,341.52,2025-04-30,334.44,2025-04-29,after_hours,returns_matrix.csv,TRUE,YES,337.51,338.5,YES,
170,Visa|2025|Q2,Visa,V,2025,Q2,TRUE,2025-07-29,351.29,2025-07-30,351.7,2025-07-29,after_hours,returns_matrix.csv,FALSE,YES,351.29,351.7,NO,
171,Visa|2025|Q3,Visa,V,2025,Q3,TRUE,2025-10-28,346.9,2025-10-29,346.0,2025-10-28,after_hours,returns_matrix.csv,FALSE,YES,346.9,346.0,NO,
172,Visa|2026|Q1,Visa,V,2026,Q1,TRUE,2026-04-28,309.3,2026-04-29,336.4,2026-04-28,after_hours,returns_matrix.csv,FALSE,YES,309.3,336.4,NO,
173,Johnson & Johnson|2025|Q1,Johnson & Johnson,JNJ,2025,Q1,TRUE,2025-04-14,154.36,2025-04-15,155.7,2025-04-15,pre_market,returns_matrix.csv,FALSE,YES,154.36,155.7,NO,
174,Johnson & Johnson|2025|Q2,Johnson & Johnson,JNJ,2025,Q2,TRUE,2025-07-15,155.17,2025-07-16,160.3,2025-07-16,pre_market,returns_matrix.csv,FALSE,YES,155.17,160.3,NO,
175,Johnson & Johnson|2025|Q3,Johnson & Johnson,JNJ,2025,Q3,TRUE,2025-10-13,190.9,2025-10-14,192.92,2025-10-14,pre_market,returns_matrix.csv,FALSE,YES,190.9,192.92,NO,
176,Johnson & Johnson|2026|Q1,Johnson & Johnson,JNJ,2026,Q1,FALSE,,,,,,,,,NO,237.96,235.01,,"human-only event; not in LLM returns_matrix — EDGAR lookup deferred, manual verification required"
177,Expedia|2025|Q1,Expedia,EXPE,2025,Q1,TRUE,2025-05-08,168.99,2025-05-09,152.59,2025-05-08,after_hours,returns_matrix.csv,FALSE,YES,166.56,152.59,NO,
178,Expedia|2025|Q2,Expedia,EXPE,2025,Q2,TRUE,2025-08-07,187.61,2025-08-08,211.6,2025-08-07,after_hours,returns_matrix.csv,FALSE,YES,187.61,211.6,NO,
179,Expedia|2025|Q4,Expedia,EXPE,2025,Q4,TRUE,2026-02-12,227.24,2026-02-13,212.0,2026-02-12,after_hours,returns_matrix.csv,FALSE,YES,227.24,212.0,NO,
180,Expedia|2026|Q1,Expedia,EXPE,2026,Q1,TRUE,2026-05-07,252.79,2026-05-08,232.51,2026-05-07,after_hours,returns_matrix.csv,FALSE,YES,252.79,232.51,NO,
181,Robinhood Markets|2025|Q1,Robinhood Markets,HOOD,2025,Q1,TRUE,2025-04-30,49.11,2025-05-01,51.12,2025-04-30,after_hours,returns_matrix.csv,FALSE,YES,49.11,51.13,NO,
182,Robinhood Markets|2025|Q2,Robinhood Markets,HOOD,2025,Q2,TRUE,2025-07-30,106.1,2025-07-31,103.87,2025-07-30,after_hours,returns_matrix.csv,FALSE,YES,106.1,103.86,NO,
183,Robinhood Markets|2025|Q3,Robinhood Markets,HOOD,2025,Q3,TRUE,2025-11-05,142.48,2025-11-06,140.0,2025-11-05,after_hours,returns_matrix.csv,FALSE,YES,142.48,140.0,NO,
184,Robinhood Markets|2026|Q1,Robinhood Markets,HOOD,2026,Q1,TRUE,2026-04-28,82.07,2026-04-29,72.3,2026-04-28,after_hours,returns_matrix.csv,FALSE,YES,82.07,72.3,NO,
185,Comcast Corporation|2025|Q1,Comcast Corporation,CMCSA,2025,Q1,TRUE,2025-04-23,32.3055,2025-04-24,29.97,2025-04-24,pre_market,returns_matrix.csv,FALSE,YES,32.31,29.97,NO,
186,Comcast Corporation|2025|Q2,Comcast Corporation,CMCSA,2025,Q2,TRUE,2025-07-30,30.4592,2025-07-31,31.86,2025-07-31,pre_market,returns_matrix.csv,FALSE,YES,30.46,31.86,NO,
187,Comcast Corporation|2025|Q4,Comcast Corporation,CMCSA,2025,Q4,TRUE,2026-01-28,28.41,2026-01-29,27.63,2026-01-29,pre_market,returns_matrix.csv,FALSE,YES,28.41,27.63,NO,
188,Comcast Corporation|2026|Q1,Comcast Corporation,CMCSA,2026,Q1,TRUE,2026-04-22,29.37,2026-04-23,30.5,2026-04-23,pre_market,returns_matrix.csv,FALSE,YES,29.37,30.5,NO,
189,Pinterest|2024|Q4,Pinterest,PINS,2024,Q4,TRUE,2025-02-06,33.59,2025-02-07,40.89,2025-02-06,after_hours,returns_matrix.csv,FALSE,YES,33.59,40.89,NO,
190,Pinterest|2025|Q4,Pinterest,PINS,2025,Q4,TRUE,2026-02-12,18.54,2026-02-13,14.33,2026-02-12,after_hours,returns_matrix.csv,FALSE,YES,18.54,14.33,NO,
191,Pinterest|2026|Q1,Pinterest,PINS,2026,Q1,TRUE,2026-05-04,20.85,2026-05-05,24.71,2026-05-04,after_hours,returns_matrix.csv,FALSE,YES,20.85,24.71,NO,
192,Kraft Heinz|2024|Q4,Kraft Heinz,KHC,2024,Q4,TRUE,2025-02-11,29.58,2025-02-12,27.53,2025-02-12,pre_market,returns_matrix.csv,TRUE,YES,28.62,28.32,YES,
193,Kraft Heinz|2025|Q4,Kraft Heinz,KHC,2025,Q4,FALSE,,,,,,,,,NO,24.99,24.47,,"human-only event; not in LLM returns_matrix — EDGAR lookup deferred, manual verification required"
194,Kraft Heinz|2026|Q1,Kraft Heinz,KHC,2026,Q1,TRUE,2026-05-05,22.54,2026-05-06,23.17,2026-05-06,pre_market,returns_matrix.csv,TRUE,YES,23.07,23.01,YES,
195,Linde|2025|Q2,Linde,LIN,2025,Q2,TRUE,2025-07-31,460.26,2025-08-01,458.33,2025-08-01,pre_market,returns_matrix.csv,TRUE,YES,459.41,459.86,YES,
196,Linde|2025|Q3,Linde,LIN,2025,Q3,TRUE,2025-10-30,429.91,2025-10-31,425.0,2025-10-31,pre_market,returns_matrix.csv,TRUE,YES,418.3,422.25,YES,
197,Linde|2026|Q1,Linde,LIN,2026,Q1,TRUE,2026-04-30,501.14,2026-05-01,503.36,2026-05-01,pre_market,returns_matrix.csv,TRUE,YES,507.92,503.58,YES,
198,Puma|2026|Q1,Puma,PUM.DE,2026,Q1,TRUE,2026-04-29,24.68,2026-04-30,24.94,2026-04-30,pre_market,returns_matrix.csv,TRUE,YES,25.98,26.05,YES,
199,Puma|2025|Q3,Puma,PUM.DE,2025,Q3,TRUE,2025-10-29,20.6,2025-10-30,21.01,2025-10-30,pre_market,returns_matrix.csv,FALSE,YES,20.6,18.85,NO,
200,Puma|2025|Q1,Puma,PUM.DE,2025,Q1,TRUE,2025-05-06,23.67,2025-05-07,24.0,2025-05-07,pre_market,returns_matrix.csv,TRUE,YES,23.37,24.94,YES,
201,Puma|2025|Q4,Puma,PUM.DE,2025,Q4,TRUE,2026-02-25,22.61,2026-02-26,22.61,2026-02-26,pre_market,returns_matrix.csv,FALSE,YES,22.61,24.68,NO,
202,Colgate-Palmolive|2026|Q2,Colgate-Palmolive,CL,2026,Q2,FALSE,,,,,,,,,NO,91.6,92.39,,"human-only event; not in LLM returns_matrix — EDGAR lookup deferred, manual verification required"
203,Colgate-Palmolive|2026|Q1,Colgate-Palmolive,CL,2026,Q1,FALSE,,,,,,,,,NO,85.36,85.91,,"human-only event; not in LLM returns_matrix — EDGAR lookup deferred, manual verification required"
204,Colgate-Palmolive|2025|Q4,Colgate-Palmolive,CL,2025,Q4,FALSE,,,,,,,,,NO,85.24,90.55,,"human-only event; not in LLM returns_matrix — EDGAR lookup deferred, manual verification required"
205,Colgate-Palmolive|2025|Q3,Colgate-Palmolive,CL,2025,Q3,FALSE,,,,,,,,,NO,76.51,76.57,,"human-only event; not in LLM returns_matrix — EDGAR lookup deferred, manual verification required"
206,Lenovo|2026|Q4,Lenovo,LNVGY,2026,Q4,TRUE,2026-05-22,40.17,2026-05-25,47.01,2026-05-22,after_hours,returns_matrix.csv,FALSE,YES,40.17,47.01,NO,
207,Lenovo|2026|Q3,Lenovo,LNVGY,2026,Q3,TRUE,2026-02-12,22.96,2026-02-13,23.55,2026-02-12,after_hours,returns_matrix.csv,FALSE,YES,22.96,23.55,NO,
208,Lenovo|2026|Q2,Lenovo,LNVGY,2026,Q2,TRUE,2026-01-30,22.61,2026-02-02,22.41,2026-01-30,after_hours,returns_matrix.csv,TRUE,YES,24.2,23.9,YES,
209,Lenovo|2026|Q1,Lenovo,LNVGY,2026,Q1,TRUE,2025-08-14,27.4,2025-08-15,28.75,2025-08-14,after_hours,returns_matrix.csv,FALSE,YES,27.4,28.75,NO,
210,Spotify|2026|Q1,Spotify,SPOT,2026,Q1,TRUE,2026-04-27,495.82,2026-04-28,445.0,2026-04-28,pre_market,returns_matrix.csv,FALSE,YES,495.82,434.15,NO,
211,Spotify|2025|Q4,Spotify,SPOT,2025,Q4,TRUE,2026-02-09,414.84,2026-02-10,462.78,2026-02-10,pre_market,returns_matrix.csv,TRUE,YES,622.99,628.0,YES,
212,Spotify|2025|Q3,Spotify,SPOT,2025,Q3,TRUE,2025-11-03,644.09,2025-11-04,625.18,2025-11-04,pre_market,returns_matrix.csv,FALSE,YES,644.09,626.0,NO,
213,Spotify|2025|Q2,Spotify,SPOT,2025,Q2,TRUE,2025-07-28,700.98,2025-07-29,657.53,2025-07-29,pre_market,returns_matrix.csv,FALSE,YES,700.98,623.0,NO,
214,Chipotle|2025|Q4,Chipotle,CMG,2025,Q4,TRUE,2026-02-03,39.17,2026-02-04,37.72,2026-02-03,after_hours,returns_matrix.csv,FALSE,YES,39.17,37.72,NO,
215,Chipotle|2025|Q3,Chipotle,CMG,2025,Q3,TRUE,2025-10-29,39.76,2025-10-30,31.27,2025-10-29,after_hours,returns_matrix.csv,FALSE,YES,39.76,31.27,NO,
216,Chipotle|2025|Q2,Chipotle,CMG,2025,Q2,TRUE,2025-07-23,52.78,2025-07-24,46.2,2025-07-23,after_hours,returns_matrix.csv,FALSE,YES,52.78,46.2,NO,
217,Chipotle|2025|Q1,Chipotle,CMG,2025,Q1,TRUE,2025-04-23,48.76,2025-04-24,49.2,2025-04-23,after_hours,returns_matrix.csv,FALSE,YES,48.76,49.2,NO,
218,Heineken|2025|Q3,Heineken,HEINY,2025,Q3,FALSE,,,,,,,,,NO,70.16,71.12,,"human-only event; not in LLM returns_matrix — EDGAR lookup deferred, manual verification required"
219,Heineken|2024|Q3,Heineken,HEINY,2024,Q3,FALSE,,,,,,,,,NO,76.98,79.18,,"human-only event; not in LLM returns_matrix — EDGAR lookup deferred, manual verification required"
220,Heineken|2024|Q2,Heineken,HEINY,2024,Q2,FALSE,,,,,,,,,NO,90.7,82.22,,"human-only event; not in LLM returns_matrix — EDGAR lookup deferred, manual verification required"
221,Heineken|2024|Q1,Heineken,HEINY,2024,Q1,FALSE,,,,,,,,,NO,90.68,93.0,,"human-only event; not in LLM returns_matrix — EDGAR lookup deferred, manual verification required"
222,Datadog|2026|Q1,Datadog,DDOG,2026,Q1,FALSE,,,,,,,,,NO,143.71,185.5,,"human-only event; not in LLM returns_matrix — EDGAR lookup deferred, manual verification required"
223,Datadog|2025|Q3,Datadog,DDOG,2025,Q3,FALSE,,,,,,,,,NO,154.98,184.29,,"human-only event; not in LLM returns_matrix — EDGAR lookup deferred, manual verification required"
